19870928-085749,SEC,PREF_A,ACTV,FUdTmyRoBYvXFq,PCX,774610105,1864-01-05,1923-12-16,0.98,0000000110
19870928-181403,SEC,COMMON,ACTV,BKPSjxLcHtGGd WRtJkEbSFlOUCpuYbCR,NASDAQ,651835616,1891-02-26,1918-09-02,0.06,0000000306
19870928-201717,SEC,COMMON,ACTV,OAKLuHXCnNcQUINrnHDRfNxKueLLelaPfuNmEzHPYPPIDPDwosLyVSEoFpHAOEtPxVop,AMEX,237238306,1890-11-11,1882-05-18,0.64,pEGIPCsKwtTHCezUJixADHRHcVKNIYrTyyOPIF
19870929-020149,SEC,PREF_B,ACTV,vMAxpBhESFMsVTgQJEJYcEmcgOIwQmNKTqCdAXUjhSBpbCczMSbmbKiLOdMT,PCX,727131491,1885-06-27,1945-09-25,0.11,0000000702
19870929-043424,SEC,COMMON,ACTV,gKCMIMgNn WhFPVKVt,NYSE,642771017,1882-07-30,1862-09-01,0.94,0000000542
19870929-070202,SEC,PREF_B,ACTV,GgOSpIDXRqLpqFjh EpXzrTrqqdwkMkXJnUanUJwFOFHLyS,NASDAQ,766731004,1925-06-20,1886-05-25,2.41,0000000736
19870929-083351,SEC,COMMON,ACTV,DUTERMhHAhiAUOKRJluebIZLDNQgjAqXwfjHFBTCkYuHPDChWGTKtlPv  KOiANyRbJPA,NYSE,642424252,1946-04-03,1862-07-14,2.73,0000000152
19870929-112326,SEC,COMMON,ACTV,KHQJcrQDgRZErURHhBSBMDtRPcRTEXXUXGruEtDxXVOCbJJNfTPDcKIqnvFWN,AMEX,438855813,1967-03-31,1917-02-27,1.05,0000000531
19870929-152749,SEC,COMMON,ACTV,gDtwuIaFKDvCwxcXiB,NYSE,631406713,1919-12-19,1876-07-22,2.70,tkUGfpjTMcQlrnDeCjtVJGVleVsGTecHNqF
19870929-172314,SEC,PREF_A,ACTV,UrfsGYqY DsTpawvYZzJxl VlROy,NASDAQ,76474004,1966-12-21,1944-04-17,1.55,DFtzdGBZQJGFCIiMNuICvvvwexqDuGZkDFHDeYcSUt
19870929-204256,SEC,COMMON,ACTV,rfnUTbmtEmfPOTsUGEqK,NYSE,65958423,1956-05-01,1938-11-17,1.46,0000000637
19870930-025139,SEC,COMMON,ACTV,RkFTvpZBIetBeNOOMIPUOUSzzU,AMEX,294643017,1943-01-11,1866-05-17,1.15,tMxRtlNQsLObcjH
19870930-061736,SEC,COMMON,ACTV,C qlPKXKMAndTVEOg,NASDAQ,628752879,1948-02-06,1933-04-05,2.87,0000000305
19870930-085841,SEC,PREF_A,ACTV,brxNpJIMVUvMjzGATehXiERtNKKUGUdOevpZCEgDPMBRCYVHFIuCeueLEXOOHRh,AMEX,813072803,1884-10-01,1917-07-15,1.95,0000000431
19870930-132750,SEC,COMMON,ACTV,ZhxHHWyIOfmUDJBPPKGVPQObEQKFixDaDvRoPFodOJKIjDGLndLVSB,PCX,698526800,1982-08-22,1871-09-25,1.84,QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO
19870930-155940,SEC,COMMON,INAC,ZpesnVlAFkwLGZtdDWVTULKfYapWlIromaIQjlx TdoXzWNwCZUTUUMKxhmli,NASDAQ,464965521,1939-09-13,1940-05-16,1.94,0000000253
19870930-201324,SEC,COMMON,ACTV,bmeUsIQZVbpWdIHHiDRqYxShc,PCX,167284869,1879-06-20,1904-12-01,1.62,0000000412
19870930-210430,SEC,COMMON,ACTV,QkYivbacMVpJDAEEwSoEfNjJRwQcJkeVuSrHNphNSJWST,PCX,97961971,1931-04-16,1885-07-07,2.48,0000000038
19870930-235958,SEC,COMMON,ACTV,WnuBEXmsDFgPEnwTFgCfsnPsOjspcFQZjbAgXTSZz,NASDAQ,928526244,1898-01-24,1937-04-04,1.44,OWhkEOObBxFJLmuCTofocjzocIKbNsmlUvpBNaiWNzJI
