19761001-085611,FIN,1976,4,1976-10-01,1976-10-01,8500047696.69,488148642.48,0.71,0.68,0.06,891843971.09,439527319849.62,889350173.47,687819209,721698,5210000000242
19761001-144908,FIN,1976,4,1976-10-01,1976-10-01,5184533066.10,2597517258.98,4.79,4.42,0.50,176669383.01,941363703691.92,3941726521.28,542838894,587186,7760000000011
19761001-185528,FIN,1976,4,1976-10-01,1976-10-01,9939816817.40,2317502516.98,3.87,3.32,0.23,694594186.21,323543001197.11,7659384788.26,598573416,697565,821XLakKuKldHjriLNJejHKPkOHDSKHByPKVYctaSGJljgTVz
19761002-003427,FIN,1976,4,1976-10-01,1976-10-02,6210930169.83,1345460403.36,2.20,1.87,0.22,891342941.03,742129472747.30,4482154068.78,610672575,718411,4960000000201
19761002-052348,FIN,1976,4,1976-10-01,1976-10-02,9272170715.14,4375896938.86,9.79,9.51,0.47,471805775.07,641014015389.89,7802097987.22,446771748,460293,5520000000433
19761002-111245,FIN,1976,4,1976-10-01,1976-10-02,3090400876.61,133593911.60,2.11,1.85,0.04,23782549.06,630259656589.89,3300324754.47,63295721,72050,9540000000314
19761002-161037,FIN,1976,4,1976-10-01,1976-10-02,8465374449.45,4633382245.05,25.83,21.73,0.55,177511526.94,837335078266.36,2558931361.92,179378216,213197,391WtLJlcZhUpnUJhcOl
19761002-191150,FIN,1976,4,1976-10-01,1976-10-02,6024496231.65,1670573974.37,6.97,6.44,0.28,297644391.86,796382849809.67,6621892770.91,239688263,259278,346OHzaLyFKQkeISJnxSTeShaOv
19761002-231540,FIN,1976,4,1976-10-01,1976-10-02,4407183467.79,1572800671.36,1.67,1.45,0.36,497037207.69,485964575276.44,2360659301.30,940675885,1081164,905xNZnDTSoUVPNSoYdgBUPLqzOHFZzrIJQNLRxXgjb
19761002-235453,FIN,1976,4,1976-10-01,1976-10-02,2751623811.57,1616133039.94,2.90,2.58,0.59,693114263.55,566294425156.31,5389966714.35,556738581,625801,4770000000225
19761003-001205,FIN,1976,4,1976-10-01,1976-10-03,6241229683.81,2472974113.01,2.74,2.70,0.40,398957295.17,231347488152.29,8756952866.04,902522497,915719,4800000000235
19761003-002616,FIN,1976,4,1976-10-01,1976-10-03,822198869.62,452036120.44,0.78,0.75,0.55,447796624.65,519781836045.53,8566677405.50,581205066,600106,2740000000455
19761003-085105,FIN,1976,4,1976-10-01,1976-10-03,6498610230.46,9859051.05,0.04,0.04,0.00,8225870.23,576579772892.54,1123489499.14,268365358,275348,852lKuICZZKIDMXlDyhjCaIFqBluEJVAjYEB
19761003-112310,FIN,1976,4,1976-10-01,1976-10-03,2621024906.77,231688944.30,0.51,0.46,0.09,75457167.58,159366403366.60,661417095.61,451454324,500235,8050000000325
19761003-181901,FIN,1976,4,1976-10-01,1976-10-03,9384458956.34,3707393414.44,5.65,4.96,0.40,906862599.14,893213144172.30,2703916669.86,656616038,746789,654LgvggaUVPIWggCTSXUGuimmMSetVYshIxgRZrdvICEjJVNigB
19761004-003351,FIN,1976,4,1976-10-01,1976-10-04,5744280910.47,3388007015.31,4.10,4.06,0.59,754577237.82,999919314363.38,3432086035.27,826843982,834776,266tTUAfoWQKwcDHtQLAZMwzFpRYSTJLRpTJRFUEJZRMy
19761004-073807,FIN,1976,4,1976-10-01,1976-10-04,1363983998.72,802013574.91,1.98,1.73,0.59,39243388.22,178515974283.50,7648770316.14,405114667,463010,298BCRRYMzpoAimKRITzLWLsoomeKjnZvguJDE
19761004-091954,FIN,1976,4,1976-10-01,1976-10-04,8789977272.61,2888568960.50,21.78,18.65,0.33,118918944.52,230907195815.03,3275998169.58,132634899,154908,9170000000005
19761004-181406,FIN,1976,4,1976-10-01,1976-10-04,4255188079.11,1722141846.73,9.95,9.35,0.40,702394176.04,186307828079.41,9384138216.28,173086552,184101,6950000000233
19761004-221802,FIN,1976,4,1976-10-01,1976-10-04,4150841850.94,2373412088.35,6.85,6.20,0.57,223124531.47,600361470835.19,7349119606.28,346284780,382756,4700000000126
19761005-060201,FIN,1976,4,1976-10-01,1976-10-05,1507808213.12,834520822.61,9.46,8.34,0.55,711534370.03,391362768484.44,3149506019.98,88251499,100067,2170000000111
19761005-071138,FIN,1976,4,1976-10-01,1976-10-05,8116156188.02,1873679155.66,2.34,2.04,0.23,527436342.07,672839090555.77,9789582555.03,801936460,918088,453NkpmsBILljFbVIAskKSudkLAIHYbeCnBzSVbIcIypZcePYIXqxdlNs
19761005-162817,FIN,1976,4,1976-10-01,1976-10-05,7101579551.88,13257457.69,0.01,0.01,0.00,520368507.96,504910147034.58,8321922973.35,985099942,1086871,505ZQTjEUONCDrpaHYvA
19761005-182137,FIN,1976,4,1976-10-01,1976-10-05,542241871.83,329556126.50,0.57,0.50,0.61,991227834.09,30190854722.72,2415370038.92,579773010,664624,4360000000329
19761005-185908,FIN,1976,4,1976-10-01,1976-10-05,2109214965.48,237513861.59,6.42,6.36,0.11,911706947.71,103236282505.73,4906966369.66,37021452,37318,102sPFpJfRunRmoHacLH
19761006-022530,FIN,1976,4,1976-10-01,1976-10-06,6340929294.34,1539669344.79,11.92,10.62,0.24,568324819.90,457660904205.42,1486792453.66,129151814,144979,7290000000167
19761006-052132,FIN,1976,4,1976-10-01,1976-10-06,5881659843.07,3129631080.62,3.20,3.17,0.53,829558649.99,18484713415.60,9542521604.42,978512961,985971,3750000000429
19761006-104407,FIN,1976,4,1976-10-01,1976-10-06,1731704786.30,610440074.39,0.81,0.80,0.35,148444314.66,31642904087.29,1275740808.25,749079636,758407,534GZYLRjrimaTBIzBBifAOowqfEgITGEQXq
19761006-182558,FIN,1976,4,1976-10-01,1976-10-06,8717195702.00,4415854839.39,35.33,30.87,0.51,516084659.20,620316324679.64,6986489798.36,124996154,143029,384YNouztDEEgVJnWzrV
