19701218-084804,CMP,HazhIGPeCVSzQZwuNFJTfJUbhYdYFIlCd,0000000219,ACTV,CU,AA,1915-09-26,5965 Dawnview Road,,10065,Winston-Salem,SC,United States of America,Neihart,V QUKnLJpMHQfPnmCMDplusGssSLPAf
19701220-053620,CMP,NzPPOvaDXUEaahXSUBxgGTdt,0000000220,ACTV,WM,BBB,1850-07-19,17209 Bellaire Rue,,T5C 1O1,Jacksonville,ME,United States of America,Mcdonald,VfTomcKyQqwiTfDvaIBPTtkSGLzhqLeBoUjszMNchdgSC boWffVKMOVJLjsFGWHbSvAOLKDKnlFNvExCyJz DvLYCJRR
19701220-161020,CMP,yNswyMTeJisZhBAUQKoZSIKDiQjQGQezvJmxBiPyRJAQuJv,0000000221,ACTV,SB,AA,1878-09-17,8965 Griffin East,,53759,Hartford,MN,United States of America,Burle,Q BNHdNZYEncgZosHVThUTPTzaVBpWpHJbwgqjBiFtqTDFz tTVFKchVAHVBjKtnDPDiakOdOoMPiCpQOOghmMlbvYlZSKnOBUS
19701222-225207,CMP,XLTxGrTTSMIeAKqzJEDWF,0000000222,ACTV,PS,BBB,1927-09-15,14709 Panther Creek Avenue,,94338,Augusta,WA,Canada,Kirchen,KzOPLTyrAshQbBAPLZnCARRKFDQeibXgyTGiJBVOoyLgjJEGHsrtCVyjWWzRhoTzySloKfhwfRwGIJSCLAnSdoosNoUWOPZNNEH JfXILGKziGMpLxVMqHMpFOP
19701223-104916,CMP,WYfOapWvnEnhMhkNzSVXGjPrOIiIqEAzAsUFAEZ,0000000223,ACTV,RB,BBB-,1876-11-02,20312 Nassau West,,92517,Jersey City,WA,,Nusser,rvVSMVWVIdrbwVDKZgJfutlHUuNJCNRPzwOCmJrfwSTQeVRIgVR
19701223-111039,CMP,tDPWLFEtBmpAwavVQikXwNpRaJ,0000000224,ACTV,NM,AAA,1952-08-22,5835 Bittercreek North,,72227,Indianapolis,Nova Scotia,United States of America,Elerson,bAIWIwAJzEeEFKraCTJgYRAXbKLHd KHi
19701223-130555,CMP,gPTmHDJTicoYfqSbnVEHCVRwvFTKJwFmBdaoQOUBGlNRgAScbaW,0000000225,ACTV,AM,BB,1951-10-21,3809 Gardina West,,85228,Newport News,AZ,Canada,Poehlein,SNrGVWIjDGlOCbRHVPRnHBUCnriKNrSXLXBNRtPolFGlDOCxychWRHwOgLC
19701226-210728,CMP,LoSyvUwXvGnKexKhSbbtArGnpUcArarLDzSDOEMMZBwKPwRuADFxSFJ,0000000066,ACTV,NG,BBB,1914-10-19,6941 Trail Lake South,,90182,Elizabeth,GA,United States of America,Gallati,UbqcKJEPGlogIFFiIPmSZGccobSeLcdrDfgtNEZarFRsRUFRQPbiWMMYwflNQtopKNThnOAeFVGBaNNjoAoyMzArUyRpRXaTMLPhJmoKexHOuLU
19701227-053725,CMP,KCkPotwrqSQFGNsyRmfAqMDPgLswKnMFgi,0000000070,INAC,FF,A,1858-07-23,21049 Chadbourne Avenue,,X1G 1S1,Tulsa,ID,,Johnson,JBdKZwdpwPJTEcQmiMkAkoaDBPcdflXkyNfENJMpPNPyOAFEqvFzpojXFvspIfrEo
19701228-233329,CMP,XFIdEwZygbPJVVwGVWIfBAXvHBXIOxdvsyIikUuSMNZsQaMY,0000000216,ACTV,FO,AAA,1878-04-12,15414 Alicia Drive,Apt. 125,43649,Las Cruces,ME,,Piasecki,RlBwls nFmrYDiCkXKhmorqdrPPsdeQKdcsnCXgusCQkseJhQpYceCadJBWuXQLcQxxFGQCfFhEELICQjmUCMCdRxnBxFiGMCSsRzkcTEGUrNNTQdCIEtbUBvOcMVmDSirTURymHAnRENOzIzxE
19701231-030538,CMP,mqXmkgPPhQUGVluJIDZDxHwwoISSW,0000000217,ACTV,TI,B+,1895-10-28,10566 Sienna East,,93302,Moreno Valley,IN,Canada,Ward,lLRUbDUvAzGcDJdFRBUG hZBERMnOeAxajtg wNRGnmvsLRVSXTfKVprmKKrXDmQsMSq pQRI
19701231-092619,CMP,QAIfXCkZkcOUWysYZNIrQhFKChnxkXeYAlUVoUXQtalpMEzkjpnJDLQMx,0000000218,ACTV,EI,BBB+,1901-05-16,13762 Silver Sage Way,Apt. 80,H2C 1Z1,Las Vegas,AL,United States of America,Pursifull,VEjQSPMHBMZNOsOsweYtmpKFvwAvzEsqmaCMLGjuQFSAZkpBKgNLiMJSVBSfLkarFaFcwfP QTyZfZcRMsDPsqNsDUwNqxxbJhraGPDdAfRP
