19791226-081934,CMP,riGRQdvgUQHPdDORzzToQVXpGiLSA,0000000581,ACTV,EU,CCC-,1872-04-04,24611 Wrangler Avenue,,99605,Montpelier,VT,Canada,Giles,TQmzIYHUpSyUSOSrvBsquvNDXpThdUwKNJqIHGEFdONnPASreDGCNGlIbYyyTaNptJnNMLdYUeHOAYmIGLIwGdQGKmLaIRfRDhsMNcJVbuDUbnqOqTJB aVdOTTRLtZiEvPcSQSkTEYxUTi
19791226-131057,CMP,MCKWfTgBkHAGEnwNzPclVQLVHNRtUHKaAAdMFDgHFyJeIQwLxjHStXd,0000000582,ACTV,GR,D,1870-06-21,9941 Royalton Drive,,M4L 1M2,Topeka,WV,United States of America,Huberman,gQPsETrnfmcojuJCme SwtrFNPKupqbZHVOMRlC beWQgOcVOLWRdrbMJIFpnvvIwCdHcwHfhfgVRdMZMoHpO UGFOyD
19791226-184124,CMP,YgUAPgCqXDeFToXUIfRLHPGlVUwDgXFBQoRyUOUVpzIkOQU,0000000583,ACTV,IM,B,1959-09-09,14624 Halliswood South,Apt. 129,55435,Dawson City,OR,United States of America,Reiling,DcJKJVfZrQhAfkdSNsOJWEgeyLzMIfuDSA
19791227-101028,CMP,ofqpPVuzEyJDKmDKGnm,0000000584,ACTV,HI,BB-,1861-03-11,13205 Cantey West,,53733,Santa Ana,PA,,Wallington,RkGFjQEqFMfalfUbcQcKHJaRsnnlwPmCqpxlAqxbMZbLSRPyCCCQPTjZNNFxjBKnskQNnBbRTJOIFiAHQgoHyGe
19791228-121302,CMP,bbTXSGzupOmcxHxGCPvWDSNXfPIzpNABIVGgxsfRNdAgtyESEBGNOU,0000000585,ACTV,MG,B-,1872-03-09,2990 Royal Boulevard,,T5A 1N8,Minneapolis,AR,United States of America,Macmahon,SCAomIaARTvhvoPDIJhNelvOQVQFoNOOIkSfjoohCUI llRzVSBMZ
19791228-122937,CMP,tkUGfpjTMcQlrnDeCjtVJGVleVsGTecHNqF,0000000517,ACTV,FR,gkHV,1873-05-02,18992 Polaris Drive,,07110,San Antonio,ID,United States of America,Cazares,hNXiuEVGUSMaoluBMFyfOGNUpemQiNkDgKGgXUxHuWZZUhMPLhBKFrVRxHzrSPVCEUJJWyHVlJTkyo
19791228-182431,CMP,hSAOpCrPCpgAkXnAJGTxFjcuADeHUaavHTPF,0000000337,INAC,MD,B-,1932-06-02,13990 Panther Creek Park,,94657,Laredo,Quebec,United States of America,Spindler,mLIzKCrAUyWIVSwAVkeskhlIUqapjbzxELUcEJcgTqzpOvhWBUHyBcNOfPDLLcWIPOS hoOaDbyBlwaOTGmSmhaCPmBNMEYXItMBMBNensqcHYOnURLQbtQUNUMAKpAmG
19791229-035331,CMP,MdvFgOhOdchDwtmOxYVrIOOOeJSdOEnFQCLXg,0000000576,ACTV,MF,N,1868-08-08,19220 Carter West,,M6U 1I9,Honolulu,NE,United States of America,Minster,EkpfdIhKAZVKTcLTOvxMTKJ zGJLzBdiXVFLRQHhqMO
19791229-172824,CMP,oyFswmRkTLMjjJUOkCdBQaDMPaWSAoNfwYYRLQFiVoazuZwWSSdNMXlxy,0000000577,ACTV,DR,CC,1874-12-31,16914 Greene Drive,,90242,Baton Rouge,OR,United States of America,Worlds,EuVQEiYZfZyWGnMGqdKQUOVqgVKnEzeFMrbenIzLwXTHqXGlPMrhnwvPfiCBCpDbFRnJikUragkTTkWgDHFdXjYdjdtNDCNPNLdKtZEHZLTjLjVwdJFMjBBygeyJUpoFv
19791229-180023,CMP,EdVOoIABMVWJCytMilQTUSsAP,0000000578,ACTV,DR,Xs,1938-08-02,21145 Hayden South,,94549,Wilmington,MT,United States of America,Flegle,vkEEGBTFbFqUNDjUAUkuhFSERgOG IkwIpPPlHtsASgrkQhMW
19791230-130000,CMP,wcICyPtmTTmTATMNbCBlPSLYz,0000000579,ACTV,EI,A,1880-11-25,19220 Carter West,,94553,Las Vegas,NM,United States of America,Worlds,ThWTsJOVXcHkunNtopKEhSCMcWbODNpYIhkLMopADzLVKQYBHkKHAhphdxzIONEJ
19791230-194214,CMP,OEoGjLgljVZqLiYuUuNOBVQ,0000000580,ACTV,RN,CC,,10352 Marathon Drive,,36164,Little Rock,KY,United States of America,Jimenez,pINXKZpcXTBaoUVl bwwftKjYYxXRKFfIwJKKjWhdKqPwcEuJLxIYCjczuVfTazbEDsdKHBaRPWOCceFEUc
