20060929-000333,CMP,WDxZsWfNGTBvWFoSFUFgmFMhBOuUrsEHwDFLJJGgaBXWsJgFSkHexakawoJ,0000001649,ACTV,WM,B,1929-07-23,15613 Paine Lower,,70147,Hay River,AZ,United States of America,Powis,RAeqOnylQRVhbejgxPxCOO EXnySVKNKUAEqvpelbmcBALHUNBTXRKYixuKJMuDZDDVaZjoBZLOnMCTLBFUcOtFcUJVLnexIZpDwICOjZHVzmIOSKvdBVr
20060929-021634,CMP,RFQVGpCPURpffUErXKBJbMq,0000001648,ACTV,GR,A+,1902-10-28,5577 Trend Crescent,,V6I 1T5,Charlottetown,SC,Canada,Filippini,vDEuNdIYhWtCf JckrjLlOhuDPqmCznNEWeIFuinDRJGwH
20060929-063911,CMP,wIcZzTjvazeLceeFPbHvFOQuPIAbDhnGoSnYECzLGSCcOHWQrFZH,0000001647,ACTV,RM,AA-,1993-11-16,21532 Carnation Road,,22323,Lubbock,SD,United States of America,Hummingbird,eQUQBcpztOSIslDankTVWypqwyU
20060929-131951,CMP,MOzeEYAYMWjkJsozrFHeXHMBQOqxTJOQ,0000001646,ACTV,SP,BB,1906-02-15,10176 Pinesap Court,,77175,Lancaster,MO,United States of America,Fosnough,BFhpItSFdjTblqED eYLzcLYqcmzxrLUiMIwMrIBIJ
20060929-153141,CMP,wHclseASGWcjSyGPtCmObzVvEoiWl,0000000566,INAC,RR,CCC+,1974-04-29,6480 Rockhill Crescent,,T6D 1H5,Riverside,RI,,Aita,o UKyeLSIPcATGewfPXpHtIxA icOfRI GvjGorTKwSMHHPBSFTE
20060929-165437,CMP,hTDxPNoMfMJdmFKMYJRtQFODKfRIAgQPKjIIhEEkDdOWjzl,0000001118,ACTV,CD,C,1982-06-25,3202 Glass Lower,,36614,Fayetteville,Newfoundland,United States of America,Benard,ZTCsPRrvsgMfLqcaPQZFzvOtPNEVsUmZZTBQRxyQIfZUJvS WCMjEezDAMfcbjhVGgKAXWPJpSywIjCjArCIVgBNnWkJjqmPAjApGOzD nRttuPHKuzdQDMPtzaJDTJxn
20060929-190454,CMP,hBlkSpImFiGQuCjKatfXFYnPTJNgHKQLIMjPeNNImWLcGEDhp,0000001655,ACTV,CS,BB-,1927-08-20,335 Floresta North,,A5D 1B7,McAllen,RI,Canada,Deforest,bQiCdwNeysKwslXNXTuEEQnErLrMv zmuQZrdSnDNZDAEBrNVGzeI lRBKPMuBSPkFkpXVJWSmaiKMZlVJpWZVXTHPlm UJIAsmPtCKWkkeaZGTDJLdFGzZwEaVDuMeB
20060929-231440,CMP,UuZVKJwJBubLwzckvuCdaBD,0000001654,ACTV,RN,B,1942-11-12,3579 Winifred South,,T5B 1K5,New Orleans,MI,United States of America,Toten,NunXOVppwHWkJuFRmxuHsHJIIoAunjlkKfMBaAuRRTJXzBPxhPROJGvXvMXSVIEAjORcGYMgoDWprFcilx SFhlULltnIQATFEOrjbKoKPdOVExuVHwF NMZreC TsNMKbGLXAbrOGdWRyOj
20060930-043430,CMP,CsmRgPRQJXkNsCkaXAFLSyMpmPzPKcUjsYORCjDRrBMnEBjUYIKahSjAy,0000001653,ACTV,RB,A+,1924-12-01,12946 Thorndale South,,V6Y 1R1,Raleigh,CO,United States of America,Waguespack,kTewfbybbWWoWnMyeVdOcScEDgbZSeLQiDDzyChUpcApMsXTpdlFUUbQmnKpTiMZiGQ gMsTjyWLGopJordNaJaYDMBMYxbJOlMuiikSRevELxjUBDHf
20060930-153725,CMP,BmBaHalYGoDvagRgHrvfTySqEmkRSYIMcLSDQCLGKKCLOysCXws,0000001652,ACTV,AC,BBB,1884-06-03,9540 Kingsbridge Avenue,,45263,Torrance,MN,United States of America,Parreira,MzxvYeMSnTcntmaYcIqzvQVbFAmPofjBIwCdymLDxxPOXbXNQPeLdfwQuzjoUcJFneMOGcuMzFwRzsQhKKPDJSIdPGMhtbszMAPHOFNHxIEKAGLaBZaKPDqsKRCFIkgKNLtOklUGRfIt
20060930-171956,CMP,wMRGlEKVyvQGJSBbNHKKiOtyUqUHS,0000001651,ACTV,RS,lHjw,1982-05-07,4816 Venice Court,,H7H 1T4,Lakewood,DC,,Foret,BGSwQe chEVQmGkScL
20060930-195122,CMP,fOVHkAUEEBrAWxDFpsPJCHhwIfGtIP,0000001650,ACTV,RE,BBB+,1890-02-27,10411 Apple Tree Lane,,A5E 1B5,Provo,WA,United States of America,Nojiri,aAKIkPNACbJjMSeuxlvILmXbQlVNEHJTUaJNIzKAehkv
