20051230-115627,CMP,yFYGSLVxhJrFvHXfgVQOLkLWbyiVwwaPaGrMQETbJHMkgIvpvs,0000001618,ACTV,IS,B+,1970-01-05,13276 Westella Upper,Apt. 968,90119,Mesquite,DE,United States of America,Olesen,PmGAWvm rOxjhKSlEguSFfUHByvTVvpxWITdFkAcJTFleAwuQQid hCEEnCcQSezMhCLvqHTVIT HWDIKNgFZTNgRcmUiHQMtQAOmNGbCnJHlHaObN
20051230-175943,CMP,FXiBapXJeUTGpyyMSyNkXqSxxoGsdJfK,0000001623,ACTV,RN,mS,1998-01-01,16063 Ashland Road,,H6C 1Z2,St. Paul,Nova Scotia,United States of America,Lezo,slRCKL UHLSwMAmoqudxBixaYUBNYORCvEXRGAuBuKFeKOCfSfiIiTJtTKOCSqDPGvMTQWQVPxnztkFYpaoUFNVpLHmVpmnSnaavTKVeQOIxhUQdDoCEzALFPP mgJZzWqrqFUwFS
20051230-224939,CMP,vLCIbYFBAMsUHEHFLDuSTSLloLCqijQonMCZ,0000001616,ACTV,MG,LUQ,1894-09-22,20493 Hirsch Lower,,30309,Huntington,NC,United States of America,Deffenbaugh,NFRSRhoHBLYuOLEQfKpRIdGNxEBNPsLSHKQllHlRWgBplj pwsJaYHMBoZLetyyRqOlTExMUXWiCsEdGlNFEdShIRTByUpQGFcmxUUqUpBNvwtuBzntlWjLHNXNbqkINOoQJBFuKGNqaUP
20051231-010519,CMP,ExlQVmtrjSDbuCwKRNQsLwiGPYpLcBBtcOBBJkUKLvKdzNREFlLNFAjeKQdX,0000001621,ACTV,RA,A,1894-08-16,24368 Rutgers Way,Apt. 350,93798,Overland Park,AK,United States of America,Mechler,MTgyzUotEyVbzoRuvyFvjNQGAKCDZIKuPUyiEsynidWqWXRSjglkBqimkkefLVnEDdmQOUPhuIgUnQsLVGYnM KeTyPVVXtJPZeWJNDRtMzC
20051231-071359,CMP,hXkXSytZdDqcAqNEuHXNqIwI,0000001110,ACTV,TH,AA-,2002-08-13,4834 Memorial Street,,94270,Jersey City,Nova Scotia,United States of America,Doshier,LSfQFnkhMQvCFSmtkMAFZQNvWOAFmoaoVVHpOXmibYn
20051231-090354,CMP,mREPrVeZYznCZtFVnrnWOTNKfkEDHOALjsJ,0000001619,ACTV,CH,C,2001-03-05,6119 Burgoyne South,,21221,Oshawa,RI,Canada,Dollyhigh,QQCAvVerZMazTWMRBWzghvjtXBPzTHxKZHrUNYwBZnbKpDHMKJRmsroK UwlfNkQITOcaICIDXhviMdVuxiXWT
20051231-134143,CMP,sQhTUBADcVUNZsjDzLOMwECPywQpEsTLCMMlfIqVIXJyZXCebFSyVOXOQz,0000001624,ACTV,CF,AA-,1934-08-16,19551 Alexander Way,,91182,Greensboro,Prince Edward Island,United States of America,Coffee,CfM VSVFRzYoruH JAjZQPFRQQlEnDEeYabTAecbSQAmkudA IKAeLgjGXJjROceLGCkBbNCOtWJtMPTBfMNoyAXQOGRziPBKxFWIRNpnCXZFTsMH rfELIMGSKLQQLPYKaRRDCfC
20051231-151932,CMP,iBAFBPLgXFOGRUfFhqFdLCO,0000001617,ACTV,SB,A+,1918-02-02,16743 Spruce Lane,,53221,Providence,DE,United States of America,Jannusch,azGpQy dgxdR
20051231-163900,CMP,cLegTUGPMCXhNJkgtJgCDHiCOBXvrPHiwqYC,0000001622,ACTV,GR,A+,1870-10-06,13388 El Monte Rue,,V6W 1S1,Concord,GA,United States of America,Meyer,uDlEYklUZQresDKZCPKMSOaVsQoPDvVf
20051231-202153,CMP,hDWLpOFBbGCVnBLFDVLMEOgQdsymmWKOPgFAHGU,0000000904,INAC,PH,CCC+,,14462 Forest Park Boulevard,,93658,Quebec,AK,United States of America,Steffel,CHKPGNvZrHvDpMAMSbqDWtCCKGmmRCQnvPHDoGiXkuJBJtRkLGQHKLsBcVziNYcklAsQjgkMZMsSTHA
20051231-222124,CMP,VFSkDLiWQxTctAEfRdDrhkMqFSOdddOKTRqpcZGxwIglvAzeSpIsnHRK,0000001620,ACTV,FR,BBB+,1878-11-21,18333 Park Hill East,,V6B 1U4,Garden Grove,VA,United States of America,Doemelt,RI YLFoPHXKSUzzbMyAfpwxZu
20051231-235958,CMP,JrASulHvLOZDayVpOnPLZWEMZhAWXFjKvQbcU,0000001625,ACTV,MC,AA-,2001-05-16,17537 Bennington Avenue,,79406,Garden Grove,Newfoundland,United States of America,Odegard,RiCUiRSeC VaPmCBdTNdM rpLRsDUdPGfxNslGIQJTLVZDMItXwLA
