19760325-153718,CMP,PnXvOcdgWFenJEXQ,0000000433,ACTV,CP,D,1944-02-24,15624 Pembrook Boulevard,,74141,Abilene,GA,,Atkins,sFUyUBIWnuhTnOnEeyCcbugA
19760325-172531,CMP,PhLUuRCKdkCUTGXCWs,0000000434,ACTV,TI,AAA,1882-06-14,20854 Piedmont Way,,E7O 1F7,Rancho Cucamonga,DC,United States of America,Benard,cpgyfiDidlfVQOkOPfanImXNAaGNUbdGdPfWsPUXGdXYZXnOc UVVVMPSExZgTGRAbBcmrpe
19760325-220226,CMP,pQHkvrTEQZFMdYuerUGbNzFHvDhVZLEtKnRHHsmKVVmiibhW,0000000435,ACTV,DD,BBB,1873-03-05,22386 Spanish River Lane,,V6W 1T1,Buffalo,MA,United States of America,Mcdonald,yZQWqLOxafpMUBYSa
19760326-082441,CMP,WKHSDaFEDSYXOynePKHWBGLeJ,0000000050,ACTV,FP,AAA,,5385 Young West,,80143,Mobile,NH,Canada,Degrange,DSAWXXJpJtYSfjjPBUBSTtFBPzAVcLqglVlwFQ
19760327-021134,CMP,nJeCzbUuGqxTKWAoQUAHEtBPtJA,0000000170,INAC,NG,CCC-,1926-10-08,23127 Camelot Way,Apt. 824,H2C 1Y7,Chesapeake,WA,United States of America,Nesbit,GwcjgDWphcTMx FmsLcJW GPFOtMRwqMftofCseUCWCyPvVcTMDyUHfCtIEckffLRmVTOFgpaDIvhPLtLq
19760327-045705,CMP,AvCbuYoNHzndoNzQcpmWOtTFhPTPHG,0000000426,ACTV,SC,BBB-,1873-11-18,19649 Carnation North,,55432,Montreal,CA,United States of America,Fitzgibbon,KJqwRNADjEnOnFCZgjwySCeCWjvKGzBiXdFDJyAUnsSiScZMUeOQBxiQyUtYoaTHXpcubHUXKDoVuJl
19760327-175943,CMP,KXURuEhUIwPPexJHYIiHTBspFanGDCqu,0000000427,ACTV,PR,AA,,2700 Westpark Street,,H2A 1U7,Oceanside,KS,United States of America,Haflett,hivJMHqDOEAFPOknIrRRXSzLcLL MXFpDObVWQCCzNLymVZHsKaqwSPzlPzplfEwFKAPZVdIUYDLAiHsCCLrIKLZ
19760328-074607,CMP,pIcNfPPBGvDFpVVzFYMOIINuDPrXwOTebCLY,0000000428,ACTV,FW,A,1930-06-23,15491 Pacific North,,94623,San Bernardino,MA,United States of America,Bossler,NrHlqaqUFMQjKPxHyLDcEGLuGllHmlbBNskkHeAJUiSKxRTHVIqRGlLQhMTOOoDmvLDTAZMdQzuWxHoWUDyWQBzLHT OLWOLeJiKsMWTNfpDIWfAjGDOBFtO
19760328-224540,CMP,nsUSMbYuOGhrdUDWlMOfj,0000000429,ACTV,DR,VpM,1865-05-09,1684 Weyland West,,90223,Kitchener,IN,United States of America,Tena,e xwSAaWRIBf
19760330-213341,CMP,CmLqGWKCHBbzTIVWaIQMaNtrRXcCDziloXgYWLuOVnAALJVOwDXmwZu,0000000430,ACTV,WU,BB-,1937-07-14,7629 Windchime East,,93777,Bismarck,FL,Canada,Kinnison,kWVyyhmBOCXrNAsTwOJHdhXwSrwTrPCMTbPSIvyYpDHthIcnMmTLGKOAnLIZuuZJsruOydVDuRYQoBMrJmBJacGM
19760331-002053,CMP,tTUAfoWQKwcDHtQLAZMwzFpRYSTJLRpTJRFUEJZRMy,0000000431,ACTV,CM,BBB,1967-04-25,21261 5th Park,,90824,Peoria,IA,United States of America,Lueders,OlxyboMoQBKfD
19760331-235958,CMP,PVBZxYPMjWfcffeMZnrx,0000000432,ACTV,CH,qZH,1926-02-16,22987 Milbury South,,14616,Jersey City,UT,Canada,Yaple,UcCEXCpuvPtrBPDXvmQOhBQepOLDTTkefqrexXIpZQAXNv
