19990330-022234,CMP,VgaKPEyEDFCCoJEupVfsPKTIqtA,0000001346,ACTV,AM,CCC,1947-07-18,8830 Saratoga East,,33123,West Valley,AR,United States of America,Silva,NaaoLSWSAjYIjcTFnVMQkFGvNHgRNMwGRLg gNwQaLMq
19990330-041748,CMP,tQtLCzGMzKDFOvkvYRDWhkb,0000001120,INAC,RB,A-,1935-02-25,15121 Reagan Court,Apt. 364,10277,Edmonton,MN,United States of America,Harper,SqBDLBgIBJDGDa
19990330-055947,CMP,YmLIadVGVbRGCgAEqPdJoFNHGJYOQnQsHRG,0000000979,ACTV,BN,AA,1961-05-21,24450 Queen Avenue,,48250,Salinas,IA,United States of America,Farone,LAThOJkBSEcfWgUZER QehO aiJzxHEQHBgSRmgKOQw ARABWydiDzijDtSTXWEHLnrzAOnTAAUNnybdGlzOTGJDFnCJqWrGAkQOfvFyPaXRA
19990330-125407,CMP,CODVHiuVHDVXAaD,0000001355,ACTV,FW,SZS,1996-03-18,11809 Carroll North,,35283,Washington,NH,United States of America,Driver,YKbyJJUJcyBeTbdObFXVxJdyhibLGBCwivHAIDvDlPfAzWAdikaBisDGpiZAOVjQPRHadfiSYRLNvtHTkcinBQIkempEPNg ndYcTUOGWqou
19990330-141827,CMP,dCLgigRvuHPASDtPt,0000001354,ACTV,CA,AA,1951-02-05,16956 Bellwood Rue,,H2D 1V6,Kansas City,ND,,Quimet,T BECedNBjLpgEHlSVtKnMRTGOhG
19990330-235508,CMP,tzRmQHbmaBEBgCfaRkawrwgdAWXCPPyXiUiqOjAIgcNNXYjybT,0000001353,ACTV,BS,C,,9828 West East,,M5G 1X3,Fort Worth,ID,United States of America,Gizinski,jfUFXVAeP zKSNWIPfgJnawGNBBTaMvjoEFTwxKzOunagSrgbDevxIJ BNVKCDUFSYUqPlZoHqjfEXOjHQXUyONyzSEYFBxxRJrYjNCjqxQxeOOjNvLIMKEzD X
19990331-041238,CMP,CAJuYIxEWeiIhYbSLYNOPvhzeXilIMqtqpdTXnThQWLCPOwItoSTyQrIL,0000001352,ACTV,BD,D,1884-08-09,5118 Stratton Road,Apt. 630,H5K 1Q4,Saskatoon,NE,United States of America,Colbert,WEixgfQsNeQbBEsHqaDNWbVNUnQiCiJCqzrUxmhtVTjhINKHpHJIFOeFtAm CskCC NObHiEueJRwgzFO cIOeSyZImBYCBemoTRsHwHHMfAJmflxkYKx
19990331-063016,CMP,LqwSBLaTBtqTqGJrXArAkfXyQFKAiiyEpnWhNIlVBHpOb,0000001351,ACTV,CK,CCC+,1961-01-25,5569 Tahoe Way,,77238,Tulsa,WY,United States of America,Enix,MRPdteNarjiyQdvaUzMYlfxHRuOaZAWEOyjgnCtKNIhmvrscnFaTtrLFysQCbdHeA MIpNAwjNKCXVtkxkIfEnuKUKiEcAKWPlkJTLC PVmfIjhmMzkMnyaAAeOEdUGoQTarWikPDhBfTc
19990331-094346,CMP,wwvGDJDVNSBVQPgmbQFuBAXUVSRkFIIXqpjpXDvt,0000001350,ACTV,NM,AA+,1955-12-19,3509 Hancock Avenue,Apt. 746,94382,Yonkers,WY,Canada,Azevedo,qhHYyQRWpOQqHONpIaDSpMVVEpTEwtFPaKTZGJSAhvKINOwsPalSUkQqrpHzAPoDjUAHZZZoaWOWYaTniKlRoFKosZQZQqndTVsjJ
19990331-115406,CMP,ABSijPlfALVMUyabVMfXWlX,0000001349,ACTV,ST,B,1858-01-23,10947 Ardmore Rue,,88004,St. Louis,MA,United States of America,Racca,kaIYMdKqonUC AnnaFrFCGrCVXmJLmAoDcFvOXGgNRmKHlDCOEULAjdB
19990331-170541,CMP,EKqgkQELTHkbRXb,0000001348,ACTV,BN,BBB-,1907-11-01,6379 Shadowbriar Way,,T6B 1F8,Reno,NV,United States of America,Palfreyman,vQsRdPnthGLKJ hbvDDqmNQXDzHLiqERACmWcUXhPQbghoLSNHGbAAzfOvvTS
19990331-221411,CMP,WaKEBHRWtsZRNSua,0000001347,ACTV,CF,D,1994-05-29,5090 Edwin Crescent,,92029,Mobile,IL,Canada,Gionest,GrBoGZcrhaLJaeSgNSJWbH KUIRmntxEVDTVIuGXOAuFiAtXMjIgmbHSeQmEcZRmSsUSk qysXRHBytUiPlQIMZVmvswHN ZQGkZBAWhecQOYqQVPeKSWFTppj BCIFfWSGpmxcULHZJexEIAfrVL
