19920928-080534,SEC,COMMON,ACTV,OyQzzMjJAqLDZaSrhHrTEdNOuiiwEAfPGnMLESKFsDEbLovUHGGpwAZOSmI,NYSE,674364115,1883-07-31,1906-03-14,0.97,RSWvpXShAohbCnBYubXQUbMLtPavDHUQn
19920928-134153,SEC,COMMON,ACTV,AdTSLcDuKclixU nZhMoZJrBCDblUuKyNTsTT,PCX,662652380,1944-01-02,1985-02-03,0.95,0000000424
19920928-141724,SEC,PREF_C,ACTV,KsITHipYDyfWjCHHnKUSTNLVRXHsaGnWnMEKPNwGmgUqUBfPchAssKU,NYSE,528184099,1883-04-11,1968-08-19,1.75,exxHqBCsPYQhzDKQQudMRMpLTOnHFQbAh
19920928-202053,SEC,COMMON,ACTV,LwUvMzAuYdRcR,PCX,58728127,1868-04-06,1925-01-10,1.34,0000000236
19920928-211242,SEC,COMMON,ACTV,RM qHYeVNBChIfZbtFiOOEPOFkcCSRKsiAGAUYHJSEdEMFX,PCX,256906687,1921-06-09,1915-05-17,1.45,0000000437
19920929-050557,SEC,COMMON,ACTV,YsnhPFywHxiu GPSlRvGxDVQXRNxVhETsSPqFTsv,NASDAQ,196456923,1933-02-07,1943-09-27,1.99,AdkdQsPUgGXPMHUDRFQINenNBdCHLSdydENOaqvJg
19920929-070613,SEC,COMMON,ACTV,IzWBsReHUiNMNIyxDLmFGiwUxxVFLibUfTsHShhVAIHnUFDxfFfNRiTIHvurHxrN,NASDAQ,859460001,1906-08-25,1897-06-29,2.18,0000000962
19920929-104756,SEC,COMMON,ACTV,pvcBJmCIaVNU,NASDAQ,486044309,1860-07-13,1903-06-23,0.50,0000000669
19920929-134734,SEC,COMMON,ACTV,SBzDwSVkwEaIFBADyNIKOHHNnsdNhCIeUTyscYqjJUrjSkGHZPQCVoB,PCX,603324384,1919-01-26,1919-10-17,0.11,0000000155
19920929-155702,SEC,COMMON,ACTV,DGJeDJxSVIHCi JlkmnODDCfF rhwKJpGymtNOCnBqIvBL,PCX,636497529,1912-06-23,1903-04-15,2.87,0000000801
19920929-180805,SEC,PREF_B,ACTV,kaLXqRivUOCFKjBPPbRWQOHrCDAKpOrvMENHZKdwIKQRKUZFJiJGRvAnML,NYSE,137389066,1897-06-27,1894-02-06,0.61,0000000370
19920930-004741,SEC,PREF_A,ACTV,lilEuXmyuJrUHWCdjJDCRCKXBPdATDQ,NASDAQ,436304559,1919-05-18,1964-12-10,2.97,KxxeTfHUqkOupopyJwqjZ
19920930-052015,SEC,PREF_A,INAC,wGNEtGxATsMJQAWSuaexNftTOgAeTeyFNQIPSGirvumXKy,NYSE,667193433,1874-06-11,1929-03-26,0.14,BRtMqXSsBDukvVHTiOgEMWtHXrYWlFJqYAkUUXXEpmmWVYnGCk
19920930-115331,SEC,COMMON,ACTV,MMJFVTKrGQlTlNtXmRgR,NYSE,496003658,1899-12-04,1963-12-27,1.24,0000000543
19920930-143454,SEC,PREF_A,ACTV,iVfKt gHYBWKJsdEaQhkCLZ,NASDAQ,597122773,1917-07-05,1919-07-15,1.22,0000001057
19920930-182447,SEC,COMMON,ACTV,DZbfEcAevNJNSuTFfPXXDLMnKikLo,NASDAQ,416153242,1973-05-31,1961-01-25,0.97,pwxVNkSiQOKQPlNIvWfrCWANOoJMAMQBlcxjuHpDMCRHCOyBzi
19920930-202437,SEC,PREF_A,ACTV,UbXYrKFIzJLDwrniuHpGmTmUPMXDOuTZ,NYSE,293070782,1892-10-22,1930-07-19,2.54,OCWCMKbYxDtZIfDYPJRMDMUPDpFsZUPVCNHpZsmjylmZwzzMRZ
19920930-220015,SEC,PREF_A,ACTV,AdUpIgKtspmEgdlByOCC REOcxWAbLimFKNoKgmbPxOTxVQXgiPFuRJd,AMEX,135418991,1880-02-23,1934-03-13,1.46,SOXIbIkrOnzxDOVEPAndJIqcVFLwoqHeiqdXLDPBHkhAENCtGP
19920930-235958,SEC,COMMON,ACTV,HsGSdedIZqdlRKYjNYShUMNwlNrrr,NYSE,613495171,1872-09-03,1870-03-22,2.99,dkUnDWwuyHQHQRpkxtjUfhObytmSBaiqvRgzMaBhEQiP
